time,open,high,low,close,volume
1704200580,16675.79,16676.05,16671.66,16673.91,424
1704200640,16673.91,16674.43,16670.67,16674.3,463
1704200700,16674.3,16676.68,16673.04,16676.18,348
1704200760,16676.18,16676.43,16670.55,16672.42,414
1704200820,16672.42,16672.8,16669.31,16670.16,420
1704200880,16670.16,16671.93,16667.17,16671.93,463
1704200940,16671.93,16676.68,16671.3,16673.55,374
1704201000,16673.55,16673.8,16667.91,16670.17,466
1704201060,16670.17,16674.55,16668.91,16674.55,502
1704201120,16674.55,16674.55,16669.16,16670.17,487
1704201180,16670.17,16670.81,16667.17,16669.91,399
1704201240,16669.91,16670.3,16665.66,16665.67,541
1704201300,16665.67,16670.3,16664.04,16669.91,527
1704201360,16669.91,16671.66,16665.29,16665.93,463
1704201420,16665.93,16669.05,16665.55,16668.17,346
1704201480,16668.17,16669.56,16665.31,16669.43,388
1704201540,16669.43,16669.92,16667.42,16667.68,230
1704201600,16667.68,16669.17,16664.66,16664.93,567
1704201660,16664.93,16665.56,16662.29,16663.3,514
1704201720,16663.3,16667.54,16662.04,16667.16,431
1704201780,16667.16,16670.92,16666.29,16668.18,500
1704201840,16668.18,16669.43,16664.16,16668.66,398
1704201900,16668.66,16672.18,16665.92,16672.18,526
1704201960,16672.18,16675.55,16671.42,16673.68,475
1704202020,16673.68,16673.81,16669.17,16671.92,402
1704202080,16671.92,16673.3,16669.41,16672.68,349
1704202140,16672.68,16673.18,16669.67,16672.91,416
1704202200,16672.91,16673.79,16666.8,16672.93,561
1704202260,16672.93,16684.29,16672.79,16683.93,806
1704202320,16683.93,16688.66,16683.93,16687.68,541
