entry_idx,exit_idx,entry_time,pnl,target,rsi,atr_pct,macd_hist,bb_width,dist_from_ema,rolling_corr_60,btc_ret_1m,nq_ret_1m,btc_nq_alignment,hour_sin,hour_cos,probability,signal
151,151,2024-01-02 08:33:00+00:00,0.8900000000030559,1,74.92774566473832,0.0001644325949917732,0.3322173197230738,0.0008303541973160908,0.000566591861317568,0.2076470685716151,-0.0025016494236228875,-7.108743636122518e-06,1.0,0.788010753606722,-0.6156614753256583,0.7378829352331366,True
156,156,2024-01-02 08:38:00+00:00,-0.11999999999898137,0,68.80199667220273,0.00014074612032009912,-0.07746290753288587,0.0006642011676796046,0.00040033264401915174,0.1998732182053308,-0.0017210505274662116,-7.28671043557088e-05,1.0,0.7743926440821857,-0.632705328562516,0.6893209778056547,True
158,159,2024-01-02 08:40:00+00:00,1.4000000000014552,1,57.59999999999942,0.00013541715508534274,-0.3008627800496444,0.0005944292820639627,0.000348202196098853,0.2181041515222884,-0.0009596814332104959,-2.902963125744457e-05,1.0,0.7688418320734596,-0.6394390019805847,0.6296178054126058,True
162,162,2024-01-02 08:44:00+00:00,1.110000000000582,1,52.986512524096064,0.0001200171511110906,-0.5403112787194915,0.00033704827519571496,0.0002709420294301767,0.2583142285997859,-0.0008140329213760686,-3.673236032484064e-05,1.0,0.7575649843840495,-0.6527597524627226,0.6374385683301715,True
164,164,2024-01-02 08:46:00+00:00,-0.0,0,24.398931433667144,0.0001222015651112653,-0.8062727401508021,0.000369737771832624,4.703715085814178e-05,0.25570999927847915,-0.0007813158675198747,-0.00014813778974692688,1.0,0.7518398074789774,-0.6593458151000688,0.6493773191183788,True
170,170,2024-01-02 08:52:00+00:00,0.22999999999956344,1,27.055067837201932,0.00013702659154037793,-0.898455494224131,0.0006826710420715091,-2.0815178071102575e-05,0.27825119305622287,0.0005285216150774522,5.9858325436805185e-05,1.0,0.7343225094356857,-0.6788007455329415,0.5616118443720374,True
174,175,2024-01-02 08:56:00+00:00,2.7299999999995634,1,35.849056603781364,0.00013296096924609755,-0.45598020421668506,0.0006523498087366337,-3.4844637317351574e-06,0.2789021359348083,-0.00021158319933828944,-5.926306964847481e-07,1.0,0.7223639620597556,-0.6915130557822693,0.6313611354595428,True
178,178,2024-01-02 09:00:00+00:00,-0.2599999999983993,0,36.30573248407369,0.0001292511039475023,-0.3885366000368661,0.0005729215430867441,-0.00010494843248445962,0.27760287112263043,0.00010913623049932647,1.42249196885846e-05,1.0,0.7101853756232855,-0.7040147244559681,0.6116167379169112,True
186,187,2024-01-02 09:08:00+00:00,0.00999999999839929,1,9.836875926833244,0.0001728463949385879,-1.6604773889837166,0.001460626377948238,-0.0008435708938926633,0.1551896158926272,-0.0019112110186696276,-5.932456023092327e-07,1.0,0.685182990326359,-0.7283709698824004,0.61120570955381,True
197,198,2024-01-02 09:19:00+00:00,-0.0,0,22.305863708394,0.00021017594147326675,-0.3928477223787272,0.002174801699965727,-0.0009674425506401172,0.006117080920621185,-0.0005111246163166158,-5.164165559541656e-05,1.0,0.6494480483301838,-0.7604059656000309,0.5827587465782168,True
203,203,2024-01-02 09:25:00+00:00,-0.26000000000203727,0,33.837021046948735,0.00017681787860266833,0.6512745665615274,0.0010783705730375737,-0.0008212913288792883,-0.05035987304518491,-0.00017458062504919364,-0.00010447397954463606,1.0,0.6293203910498374,-0.7771459614569709,0.5812376513437771,True
207,207,2024-01-02 09:29:00+00:00,0.0,0,55.53582001183731,0.00017837887010716398,1.2593881042850166,0.0006271582145935807,-0.00044216632390803274,0.07634213303564888,0.00047944385432362874,3.0267215000031938e-05,1.0,0.6156614753256584,-0.7880107536067219,0.6099053898700407,True
209,209,2024-01-02 09:31:00+00:00,0.6199999999989814,1,60.051216389241006,0.00016254163910650306,1.2775244937803079,0.00036314064938933427,-0.0005073555629240182,0.08360765378298031,-0.0003684208846932398,-0.00010326838512838066,1.0,0.6087614290087209,-0.793353340291235,0.674099080943608,True
213,213,2024-01-02 09:35:00+00:00,-2.4900000000016007,0,57.650695517773435,0.00014096285643571115,0.9660580925183506,0.0003672937990102442,-0.0004311076208470992,0.04255287941063018,0.00040614901423019153,1.3651232958782609e-05,1.0,0.5948227867513413,-0.8038568606172173,0.5971963757939511,True
214,214,2024-01-02 09:36:00+00:00,-1.25,0,50.405405405401986,0.0001478526720840698,0.7543911793029325,0.00036414434946128896,-0.0005561456513441508,0.05160835916705404,-0.00039741289101589923,-0.00014779934811191207,1.0,0.5913096483635822,-0.8064446042674827,0.6466375860412151,True
215,215,2024-01-02 09:37:00+00:00,-5.619999999998981,0,47.34576757531682,0.0001461881813300021,0.6896654595557075,0.00034574069646522017,-0.0004630923566777652,0.042544949511142176,8.298936430537721e-05,7.419919043178374e-05,1.0,0.5877852522924732,-0.8090169943749473,0.5917537698244879,True
216,216,2024-01-02 09:38:00+00:00,-1.2600000000020373,0,35.050451407324516,0.0001558645136582001,0.2804334248190421,0.0004666702477103745,-0.0007653126877737018,0.0852004520090672,-0.0008061618287514842,-0.0003336428366606365,1.0,0.5842496656374344,-0.8115739819650123,0.6742297524537996,True
219,219,2024-01-02 09:41:00+00:00,-2.25,0,28.222996515678616,0.00017487204898114828,-0.506244275706897,0.0008396809139390767,-0.000947550120931056,0.05728732464435871,-0.0004438696320648166,-0.00015500556655435323,1.0,0.5735764363510464,-0.8191520442889916,0.608001719797085,True
255,255,2024-01-02 10:17:00+00:00,-0.25,0,44.01840490797698,0.00019226443639924952,-0.1403998752370026,0.0008097139648132138,-0.00025280539958775426,0.2600245119397278,0.00037815489281395396,0.0001271096340121306,1.0,0.4383711467890773,-0.898794046299167,0.7213492184339119,True
257,258,2024-01-02 10:19:00+00:00,-1.0,0,43.93203883495174,0.00019023385867410845,0.21334378813371058,0.0007837922067672055,-0.00026190788056761955,0.24152665857625022,-0.0008548382504243267,-1.5442593643447804e-05,1.0,0.4305110968082947,-0.9025852843498609,0.6196474606557364,True
259,259,2024-01-02 10:21:00+00:00,1.390000000003056,1,42.84624189240724,0.00019238610869636737,0.3665219463307845,0.000769983387816297,-0.0001813658847637293,0.24237989068335417,0.00012907813073394995,0.00014848982901647425,1.0,0.4226182617406995,-0.9063077870366499,0.6686451319586387,True
261,261,2024-01-02 10:23:00+00:00,-2.75,0,54.96056454960367,0.0001776442891136555,0.6912408804607046,0.0007671709539703422,-5.585556094593799e-05,0.2335372022824698,4.377335035365001e-05,3.6819026176378937e-05,1.0,0.4146932426562392,-0.9099612708765431,0.6536085842646593,True
264,264,2024-01-02 10:26:00+00:00,-0.00999999999839929,0,46.31888935633214,0.00017558357990565438,0.15062624206459851,0.000677381197612488,-0.0003621608164554316,0.20111119491453516,-0.001708674727296417,-5.9403023393772556e-05,1.0,0.4027466898587373,-0.9153114791194471,0.5198414482215745,True
296,296,2024-01-02 10:58:00+00:00,5.009999999998399,1,11.762576909146205,0.00020521253427290118,-1.4584362872074619,0.0015707088119682514,-0.000888929956658088,-0.07264363942995773,-4.385666764580907e-05,-0.000304969307767925,1.0,0.2714404498650746,-0.9624552364536472,0.6653604028037057,True
298,298,2024-01-02 11:00:00+00:00,-3.8800000000010186,0,17.37488196411074,0.00021803136831271392,-1.8190066829894564,0.002001874835320109,-0.0009658315544154513,-0.04911400612078148,0.0008304711044988509,0.0001349991155742034,1.0,0.2630312144579752,-0.9647873238288129,0.6966285527875403,True
300,300,2024-01-02 11:02:00+00:00,-0.13999999999941792,0,19.489172681838227,0.00023140170894858406,-1.7745356443286635,0.0021893332221573176,-0.0010188202554132365,-0.06156476726138486,0.0002232748741861465,8.921704908046076e-05,1.0,0.2546019482055273,-0.9670459389139432,0.6707554137262516,True
301,301,2024-01-02 11:03:00+00:00,-4.369999999998981,0,19.819311123654956,0.00022927949735750727,-1.558025851853266,0.0022373348986105285,-0.000986898143159451,-0.05468738641952144,-6.128617801602886e-05,-8.326587805917236e-06,1.0,0.2503800040544418,-0.9681476403781076,0.65323777902164,True
302,302,2024-01-02 11:04:00+00:00,-1.0999999999985448,0,29.546044098568473,0.00023767179495805688,-1.0240326562199868,0.002149584836663029,-0.0006987455876812635,-0.028347535865103062,0.0003589084843786002,0.0002598758022382908,1.0,0.24615329302899278,-0.9692309097067544,0.6182883777479332,True
303,303,2024-01-02 11:05:00+00:00,1.1300000000010186,1,29.484856329274393,0.00024036323518807236,-0.6657884633839561,0.002045589649768862,-0.000734163392079854,-0.03965334225857267,-4.376156946615312e-06,-6.540860161112658e-05,1.0,0.24192189559966817,-0.9702957262759964,0.5972794802573815,True
306,307,2024-01-02 11:08:00+00:00,7.369999999998981,1,24.21281216069245,0.0003063275581625115,-1.4227412261221444,0.002190094054398907,-0.0015577737282009266,-0.0408180227603284,-0.0008178922019207385,-0.00024639220049331066,1.0,0.22920039092241454,-0.9733792584604484,0.6197645598806275,True
312,313,2024-01-02 11:14:00+00:00,19.020000000000437,1,19.946143489131344,0.00036223228025817315,-2.0792214341099644,0.0030974132899902365,-0.0020395172949085735,-0.07092989569306163,-0.0007050611418031512,-0.00016978196759688936,1.0,0.2036417511401777,-0.9790454724845838,0.6345654391633914,True
315,316,2024-01-02 11:17:00+00:00,17.140000000003056,1,12.814215544639268,0.00047637342904152604,-3.6536205699213298,0.004172958403418474,-0.0030509743990814824,-0.08460014165501431,-0.00042087634967411295,-0.000222501592878065,1.0,0.19080899537654497,-0.981627183447664,0.6987168192545534,True
318,319,2024-01-02 11:20:00+00:00,2.8699999999989814,1,7.826086956524989,0.0005892380186350109,-4.59452833357515,0.005692393212854297,-0.0035254035541902656,-0.09136643459660972,0.00039228793121910124,0.00011286368318435661,1.0,0.17794354547384186,-0.9840406976462909,0.6954223156906664,True
320,322,2024-01-02 11:22:00+00:00,2.389999999999418,1,15.494490545506977,0.0005519081985020209,-3.164373349620824,0.006004760103559094,-0.003102243107372395,-0.0756125304314154,-0.0009820642550694902,-0.00012715852356842453,1.0,0.16934950384902525,-0.9855560590580776,0.5710249832897656,True
327,327,2024-01-02 11:29:00+00:00,-7.639999999999418,0,20.55203282357803,0.0006226605931926449,-1.0405537608740616,0.005312102295847284,-0.003361531456200479,0.06341224319010882,0.00012071926749036526,0.00033657684926120823,1.0,0.13917310096006574,-0.9902680687415703,0.5842291012656925,True
328,328,2024-01-02 11:30:00+00:00,1.0999999999985448,1,21.624803767665156,0.0006078242139910254,-1.2024525148292575,0.005310061123543722,-0.0036675356798291934,0.06636882469320521,-0.00010974418641185745,-0.00045676761187853543,1.0,0.13485093027372314,-0.9908658973868822,0.6330091255305308,True
330,330,2024-01-02 11:32:00+00:00,-6.509999999998399,0,26.387465221850817,0.0005448079439875042,-0.776615836270075,0.00470289469536088,-0.003361684695539814,0.09109840128010696,0.0006952555124642931,8.910388113096666e-05,1.0,0.12619896913582956,-0.992004949679715,0.5432863656896104,True
331,331,2024-01-02 11:33:00+00:00,-4.5,0,27.86454306479439,0.0005103234201915644,-0.7487545067749508,0.004456869240029032,-0.003603149049150348,0.12423695105231757,-0.0013295219409815966,-0.0003893646676536318,1.0,0.12186934340514755,-0.992546151641322,0.6662373381378607,True
333,333,2024-01-02 11:35:00+00:00,10.260000000002037,1,21.857082925465775,0.0005210678801294955,-0.304807491878595,0.0038046614772555293,-0.0036080812350717337,0.13767648872016328,-0.0006042143584755066,-0.0005521598233150272,1.0,0.11320321376790689,-0.9935718556765875,0.6336765085955409,True
335,336,2024-01-02 11:37:00+00:00,-1.6300000000010186,0,19.38724882163298,0.0005617919842282132,-1.2950805563775063,0.004206848641532585,-0.004240480182504931,0.1266684256879374,-0.00015603898368965783,-0.0003593180182745563,1.0,0.10452846326765373,-0.9945218953682733,0.6274679696175267,True
339,339,2024-01-02 11:41:00+00:00,-5.880000000001019,0,32.27927008953837,0.0005493933288575644,0.8836621672167055,0.004522276446261161,-0.0029002525775306243,0.06699270357866062,0.00011896683923546714,0.0002238693857191911,1.0,0.0871557427476582,-0.9961946980917455,0.5776830530273414,True
340,340,2024-01-02 11:42:00+00:00,-0.4000000000014552,0,35.95051754607479,0.0005165285721812337,1.3125460017447104,0.004356561549111318,-0.0031240601834004295,0.06766763539367782,-9.032538072226006e-05,-0.00035198831857998083,1.0,0.08280820751220419,-0.9965655024977614,0.6064770116044547,True
342,342,2024-01-02 11:44:00+00:00,-6.630000000001019,0,34.77415495064284,0.0004694462228117984,2.0341190949933434,0.004010426554281199,-0.0028917405107610717,0.04575974986349775,-0.0009393460990110038,-3.053470763715401e-05,1.0,0.07410849019539918,-0.9972501850994857,0.6435705208696193,True
348,348,2024-01-02 11:50:00+00:00,-0.11999999999898137,0,60.72132439889546,0.0003993665526751076,4.208984214587382,0.0021439730720163408,-0.001804111792160627,0.08327176657729535,-0.0005461640918365851,-0.00015735787191300429,1.0,0.04797812852134419,-0.9988483864849507,0.5696069165184878,True
350,351,2024-01-02 11:52:00+00:00,-2.0099999999983993,0,72.55453905699721,0.00038402067077606875,3.6700068413579494,0.0018647103915167063,-0.0017674832478003918,0.05975011051501914,-0.0006369658601104874,-0.00011309675379484322,1.0,0.03925981575906895,-0.9992290362407229,0.5826350834207901,True
353,355,2024-01-02 11:55:00+00:00,6.490000000001601,1,60.220073357779775,0.0003456434185570046,3.172883651593949,0.0016934817801449718,-0.00135606881570088,0.06412617629047383,0.00042341951582099667,0.00010470706115094643,1.0,0.026176948307873423,-0.9996573249755573,0.526607974983166,True
356,356,2024-01-02 11:58:00+00:00,-0.020000000000436557,0,79.10541132311528,0.0003230391965047132,3.485597120844724,0.0015654019508550305,-0.000856070041151213,0.1534797009784543,-4.178152003983368e-05,-6.817680280941879e-05,1.0,0.013089595571344636,-0.999914327574007,0.5058561944370175,True
359,360,2024-01-02 12:01:00+00:00,2.5200000000004366,1,60.090817356205996,0.0002770514818473329,2.750913217310944,0.0014777350069872354,-0.0008283314017266785,0.15520204249071315,-0.00014950509444470949,-2.930678975716151e-05,1.0,1.2246467991473532e-16,-1.0,0.5380185581683612,True
365,365,2024-01-02 12:07:00+00:00,-7.229999999999563,0,29.782809611829407,0.00032918620616938086,-0.9741732007284685,0.0015330270543881996,-0.002125621979549963,0.16249345640801044,-0.0007358537938012927,-0.0008820336085904765,1.0,-0.026176948307873177,-0.9996573249755573,0.5839682729676227,True
396,396,2024-01-02 12:38:00+00:00,2.7400000000016007,1,40.33816425120807,0.0002946537997468147,0.030957930544769807,0.0009902210603716518,-0.0005985759372248524,0.1312801468176308,-0.0004673948309591897,-2.3349651148293108e-05,1.0,-0.16074256560382613,-0.9869963665602319,0.6534841105249136,True
399,399,2024-01-02 12:41:00+00:00,-5.5,0,34.474671669792855,0.0002918515958375247,-0.43872439525026974,0.000949457083507633,-0.0007302890602495177,0.18697757551848349,-0.0006058411169472609,-0.0001562864428285097,1.0,-0.17364817766693003,-0.9848077530122081,0.6874027108264359,True
403,403,2024-01-02 12:45:00+00:00,-3.4900000000016007,0,43.60953461974901,0.0002890760731687322,-0.33819532005022346,0.0009599873396138222,-0.0008108163070402824,0.219543203820255,-0.0016554804782932927,-0.0003143962046836048,1.0,-0.19080899537654472,-0.981627183447664,0.683020745429178,True
404,404,2024-01-02 12:46:00+00:00,-4.5,0,40.94151212553644,0.00028798911313041194,-0.31003453658096713,0.0009599987419124832,-0.000578361916912163,0.22607757176893664,0.00031857454639125675,0.00020900963346988632,1.0,-0.19509032201612792,-0.9807852804032305,0.7131904497989204,True
405,406,2024-01-02 12:47:00+00:00,1.9900000000016007,1,41.30486927320749,0.0002869115617572856,-0.5467679356857238,0.0009458046256204394,-0.0008144595014210078,0.2264986120022153,-0.0008153138805564039,-0.00026950481348992245,1.0,-0.199367934417197,-0.9799247046208297,0.7205585501958168,True
409,409,2024-01-02 12:51:00+00:00,-1.6299999999973807,0,26.249152159169554,0.0003076494103536103,-1.5656510485828976,0.0015780283945650891,-0.0014378622256470959,0.2372943726414816,-0.0004997869954658433,-0.0005465545327185505,1.0,-0.21643961393810293,-0.9762960071199334,0.7576001130561916,True
412,412,2024-01-02 12:54:00+00:00,-1.0,0,25.561235830179626,0.0003178425012037981,-1.858186523546503,0.0021092130102929947,-0.0014155878056089429,0.2158817463742041,-0.0006766205816347094,-0.0001492746245203942,1.0,-0.2292003909224143,-0.9733792584604485,0.7250540399848999,True
413,413,2024-01-02 12:55:00+00:00,-5.129999999997381,0,28.815122176113803,0.0003119568589143346,-1.703316279104941,0.002158386113556352,-0.0013026223738683755,0.21292281760704398,0.00019620097656390485,5.995232592839246e-05,1.0,-0.23344536385590528,-0.9723699203976767,0.7391197193552299,True
414,414,2024-01-02 12:56:00+00:00,-2.139999999999418,0,16.275284817479204,0.0003088830410574477,-1.8008554818923823,0.002285234404994909,-0.001546737457146226,0.1894574962002869,-0.0004144922419213707,-0.0003075935149001422,1.0,-0.2376858923261727,-0.9713420698132615,0.7426481706901445,True
418,418,2024-01-02 13:00:00+00:00,-3.8800000000010186,0,17.093120805360726,0.00034179794633262,-1.7761533622933126,0.0029116529526400405,-0.001702591955684867,0.11520594986665526,-0.00017196146341906827,-0.00010558496479905328,1.0,-0.254601948205527,-0.9670459389139433,0.7208955086099352,True
420,420,2024-01-02 13:02:00+00:00,-5.130000000001019,0,26.04459839791606,0.00037910916544397333,-0.9566208639723106,0.002847824623363129,-0.00143673706943541,0.10651679258051021,-4.189816321275439e-05,-8.277673978341741e-05,1.0,-0.26303121445797495,-0.9647873238288129,0.7180762932724685,True
421,421,2024-01-02 13:03:00+00:00,-1.8800000000010186,0,33.098315707010954,0.0003912858101475502,-0.2937555181871563,0.002621153536879114,-0.0010852087172799022,0.1501664130095993,0.0014477761979885097,0.00030767893076899186,1.0,-0.26723837607825635,-0.9636304532086232,0.7415461614803188,True
423,424,2024-01-02 13:05:00+00:00,-1.8800000000010186,0,41.09816971713537,0.0003570935939911442,0.4157494064442915,0.002309579136375992,-0.0010833728496158403,0.15692455262488195,0.0003300932873594964,2.3389561239756064e-05,1.0,-0.275637355816999,-0.9612616959383189,0.7366655669887407,True
426,426,2024-01-02 13:08:00+00:00,-1.7700000000004366,0,39.55796120884261,0.0003486126450753402,0.6988518129085293,0.0016889281697957368,-0.0011991336446737014,0.16468180623752238,-0.00022216869734446667,-0.0001355623951991472,1.0,-0.2881962681340892,-0.9575713608048144,0.7492316320367255,True
427,428,2024-01-02 13:09:00+00:00,-1.7600000000020373,0,40.58966969630032,0.0003533741187390458,0.7701952086305148,0.0014298734172939595,-0.0010502622327253721,0.18037654107555653,0.0004904650828902324,0.00010617210868673432,1.0,-0.2923717047227364,-0.9563047559630355,0.7637424973984622,True
433,433,2024-01-02 13:15:00+00:00,-4.240000000001601,0,41.323889948240925,0.00030108943371959625,0.5140779805101028,0.0007637814355905439,-0.0011834781395521536,0.13801717839771144,-0.0003294350219218694,-0.000254382855967509,1.0,-0.3173046564050919,-0.9483236552061994,0.8057457278607641,True
434,434,2024-01-02 13:16:00+00:00,-3.9799999999995634,0,49.05231235784702,0.0002930001250328314,0.6044156243518684,0.0007468750730527944,-0.0008929509166836827,0.1394614375035825,0.00010103827821787795,0.00025438285596737607,1.0,-0.32143946530316153,-0.9469301294951057,0.7937953364617186,True
473,474,2024-01-02 13:55:00+00:00,3.4900000000016007,1,71.8217054263541,0.00026402060678696736,0.05070346034488171,0.0010493394932040078,0.0005123396132283998,0.09191140159662697,0.0010182040418836402,8.267567237092617e-05,1.0,-0.477158760259608,-0.8788171126619656,0.8210130360400391,True
477,477,2024-01-02 13:59:00+00:00,-1.3800000000010186,0,71.40142517814915,0.00023063578998660093,0.6447130322445607,0.0012084500639073753,0.000803538767272384,0.12622711033014597,0.000989676355917645,0.00010599884608923362,1.0,-0.49242356010346694,-0.8703556959398998,0.8761612792149353,True
478,478,2024-01-02 14:00:00+00:00,0.6399999999994179,1,64.23392943450642,0.00022637712752578994,0.5827959245155343,0.001234009927359467,0.0006925460153163082,0.125580624238436,-0.00017071494585139897,-8.264220302477908e-05,1.0,-0.4962165036752082,-0.8681988144891423,0.8437325013770018,True
482,482,2024-01-02 14:04:00+00:00,7.009999999998399,1,49.98116760828242,0.00023548910728060123,-0.6331129959416648,0.000946132616766609,7.397200771295312e-05,0.10793364703411,-0.000684929285400992,-0.00032232244985309477,1.0,-0.5112930860770519,-0.8594064115014528,0.7273077314611676,True
484,484,2024-01-02 14:06:00+00:00,-1.0200000000004366,0,50.68788777987866,0.00026675738929102043,-1.584313902782719,0.0011344880012825569,-1.6756308235171646e-06,0.1058285684802341,0.00016634564913181864,0.00033084758417441766,1.0,-0.5187732581605216,-0.8549118706729465,0.7502497078142156,True
486,487,2024-01-02 14:08:00+00:00,2.5100000000020373,1,56.609712230213496,0.00031588375067295314,-0.9747567426196624,0.0011949093825830862,0.000561535960860361,0.09173821536264691,0.000185775498494515,0.0006446379646585198,1.0,-0.5262139236518696,-0.8503522249955628,0.775614178135661,True
489,489,2024-01-02 14:11:00+00:00,-0.25,0,55.74409539096394,0.00031473886297457636,0.3539444912917089,0.0013005684625640192,0.0007174609532814638,0.10348855699959757,0.0007361671366256095,8.922062199871453e-05,1.0,-0.5372996083468236,-0.8433914458128858,0.685708066285848,True
492,492,2024-01-02 14:14:00+00:00,-0.7599999999983993,0,60.03079630444334,0.00034844415196992335,1.0420946028812295,0.0014870691572720727,0.0009745754909336934,0.179119923502809,0.001021443860294898,0.00015743219149684832,1.0,-0.548293229519914,-0.8362861558477594,0.630344621323781,True
495,495,2024-01-02 14:17:00+00:00,-0.47999999999956344,0,64.99767116907478,0.00033403589323200724,0.9980811342304916,0.001742842450169811,0.0008650863342736265,0.18988029824686545,-9.823214884170956e-05,-3.651112826682024e-05,1.0,-0.559192903470747,-0.8290375725550415,0.6052568417009587,True
498,498,2024-01-02 14:20:00+00:00,1.6199999999989814,1,86.33017875920619,0.0002654858857699402,0.6300590695220905,0.0019671039504360367,0.000817473329193681,0.18676426749880887,-0.00035001597305203566,-7.541053859854236e-05,1.0,-0.5699967625963029,-0.8216469379421637,0.7844028909121153,True
501,502,2024-01-02 14:23:00+00:00,4.75,1,77.07590422822909,0.00021078155114704025,0.2368500541033054,0.002087582793071994,0.0008407245225153751,0.0780618350044821,0.0002035846224025018,2.9922793211209747e-05,1.0,-0.5807029557109398,-0.8141155183563192,0.8670549775620748,True
508,508,2024-01-02 14:30:00+00:00,-7.6599999999998545,0,49.41285537700703,0.0003105597497463152,-0.8890056889962041,0.0011024004754332168,0.0004366987179109273,0.04599837552723271,-6.34843494873515e-05,-4.548844414737071e-05,1.0,-0.6052939880428939,-0.7960020025346224,0.652899989225558,True
517,518,2024-01-02 14:39:00+00:00,10.25,1,17.642451537106453,0.0008941136857828708,-6.870245279145699,0.0047395013611137415,-0.0027896304786270056,0.0648500973807856,-0.0010825226472649344,-0.0010205877429582825,1.0,-0.6360782202777636,-0.7716245833877202,0.662975549876441,True
535,535,2024-01-02 14:57:00+00:00,-12.4900000000016,0,31.198965154820968,0.0008404416341006929,-1.4470896827791577,0.006392011133295217,-0.004738634551327076,0.19367225578982217,-0.0012026140029084227,-0.0008145008133748417,1.0,-0.6946583704589973,-0.7193398003386511,0.5336490983522006,True
579,579,2024-01-02 15:41:00+00:00,-4.509999999998399,0,32.661891972544424,0.0006342321893185607,-0.05082758117133679,0.0049622691066679315,-0.002187187894498119,0.3373559871573607,0.0012724727892356592,0.00027194325376675974,1.0,-0.8191520442889916,-0.5735764363510464,0.5899715312896808,True
580,580,2024-01-02 15:42:00+00:00,-2.25,0,24.248435830916677,0.0006107039223976541,0.32507529095047083,0.0048680106413937305,-0.0023628948587742903,0.35775418517284685,-0.0003731792374585732,-0.0002725476544685734,1.0,-0.8216469379421638,-0.5699967625963028,0.5593892205556712,True
582,583,2024-01-02 15:44:00+00:00,11.37000000000262,1,33.91009968026975,0.0005495846633123573,1.4474787533566769,0.004036593219251291,-0.0018303259281547822,0.37681177035872054,0.000711036553385553,0.0002356565250599577,1.0,-0.8265897491271885,-0.5628049276950688,0.5666361593321896,True
590,590,2024-01-02 15:52:00+00:00,1.5,1,52.7002967359071,0.0006067222441625952,0.749792659614327,0.0016933324164835996,-0.0016408002400784614,0.3259656672199039,0.0005916519846123016,0.0006118308442355248,1.0,-0.8457278217039729,-0.533614515915612,0.5408473958476747,True
593,593,2024-01-02 15:55:00+00:00,3.9900000000016007,1,46.482002666271775,0.000588176935572285,1.119019434288866,0.001689810494279663,-0.0014821081883949606,0.29198809399569103,0.00029124350148167997,0.0001353969277844029,1.0,-0.8526401643540918,-0.5224985647159494,0.5380795519458738,True
